,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
6060,754,1,0,39,7,157691,2,1,0,133600,1
6061,544,2,0,47,5,105245,1,0,0,99922,1
6062,718,1,0,32,8,0,2,1,1,41399,0
6063,762,0,0,31,7,117687,1,1,1,159344,0
6064,772,0,0,23,2,0,2,1,0,18364,0
6065,691,2,1,37,7,123067,1,1,1,98162,1
6066,502,0,0,45,0,0,1,0,0,84663,0
6067,563,0,1,34,6,0,2,0,0,36536,0
6068,676,0,1,41,4,101457,1,1,1,79101,0
6069,576,1,0,52,2,100549,2,1,1,16644,0
6070,629,1,0,35,4,174588,2,0,1,158420,0
6071,625,1,0,52,8,121161,1,1,0,48988,0
6072,628,0,0,45,9,0,2,1,1,96862,0
6073,471,2,1,36,5,90063,2,1,1,96366,0
6074,811,0,1,45,5,0,2,1,1,146123,0
6075,504,0,0,42,3,134936,2,0,0,135178,0
6076,687,0,1,24,3,110495,1,1,0,158615,0
6077,660,2,1,37,2,133200,1,0,0,71433,0
6078,548,0,1,41,4,82596,1,0,1,55672,0
6079,609,2,0,31,9,103837,1,1,1,150218,0
6080,659,1,1,42,2,0,1,0,0,162734,1
6081,526,0,0,52,8,93590,1,0,1,21228,1
6082,725,2,0,40,8,104149,1,1,0,62027,0
6083,519,2,0,38,1,114141,1,1,1,60988,1
6084,562,2,1,31,9,117153,1,1,1,108675,0
6085,482,2,0,45,7,156353,1,1,0,72643,1
6086,535,1,0,37,3,175534,2,1,1,9241,0
6087,561,0,1,27,9,135637,1,1,0,153080,1
6088,661,0,1,30,7,0,2,1,0,72196,0
6089,771,0,0,27,2,0,2,1,1,199527,0
6090,545,0,0,26,7,0,2,0,1,156598,0
6091,850,2,1,33,2,83415,1,0,1,74917,0
6092,601,2,0,43,3,141859,2,1,1,111249,0
6093,712,2,0,38,7,132767,2,1,1,59115,0
6094,589,0,1,31,10,110635,1,1,0,148218,0
6095,600,1,0,37,8,177657,1,1,1,77142,0
6096,642,2,0,41,4,157777,1,1,0,67484,0
6097,575,2,0,47,9,107915,2,1,1,63452,1
6098,570,2,1,57,5,86568,1,0,1,103660,0
6099,532,2,0,52,9,137755,1,1,0,163191,1
6100,796,0,0,30,2,137262,2,1,0,62905,0
6101,833,1,0,32,6,0,1,1,1,44323,1
6102,642,1,1,36,6,0,2,1,1,97938,0
6103,655,0,0,28,10,0,2,0,1,126565,0
6104,736,2,0,50,9,116309,1,1,0,185360,1
6105,617,0,1,34,0,131244,2,1,0,183229,0
6106,762,2,0,28,3,125155,2,1,1,106024,0
6107,703,2,0,35,5,140691,2,1,0,167810,0
6108,507,0,0,41,3,58820,2,1,1,138536,0
6109,581,2,1,26,3,105099,1,1,1,184520,1
6110,593,0,0,31,9,0,2,0,1,20492,0
6111,648,0,0,23,9,168372,1,1,0,134676,0
6112,462,2,0,34,1,94682,2,1,0,138478,0
6113,596,1,0,36,2,0,2,0,1,125557,0
6114,627,0,1,44,5,0,2,1,0,82969,1
6115,494,0,0,40,7,0,2,0,1,158071,0
6116,627,0,0,73,0,146329,1,0,1,43615,0
6117,850,1,0,37,2,0,2,1,0,119969,0
6118,632,0,1,49,5,167962,1,0,0,140201,0
6119,490,0,0,33,1,0,2,1,1,80792,0
6120,715,0,0,40,7,0,1,1,1,141359,0
6121,679,0,0,48,8,0,2,1,0,23344,0
6122,619,0,0,44,3,116967,1,1,0,5075,1
6123,465,1,1,33,6,0,2,1,1,95500,0
6124,736,1,0,32,7,0,1,0,1,79082,0
6125,501,2,1,34,7,93244,1,0,1,199805,0
6126,535,0,1,29,5,0,2,0,1,52709,0
6127,759,0,1,33,2,0,2,1,0,56583,0
6128,819,0,0,35,1,0,2,0,1,3385,0
6129,533,2,0,43,4,80442,2,0,1,12537,0
6130,632,2,1,35,2,150561,2,0,0,64722,0
6131,686,0,0,60,9,0,3,1,1,75246,1
6132,687,0,1,34,9,125474,1,1,0,198929,0
6133,667,2,1,33,4,127076,2,1,0,69011,0
6134,699,1,1,25,8,0,2,1,1,52404,0
6135,497,1,0,37,8,128650,2,1,1,163641,0
6136,780,1,1,33,6,145580,1,1,1,154598,0
6137,652,0,1,51,3,0,1,1,0,173989,1
6138,477,0,0,47,9,144900,1,1,0,61315,1
6139,652,0,1,37,4,0,2,1,0,143393,0
6140,488,0,1,31,8,97588,1,0,0,124210,0
6141,572,0,0,24,1,0,2,1,1,151460,0
6142,755,0,1,38,1,0,2,1,0,20734,0
6143,779,2,1,24,10,122200,2,1,0,43705,0
6144,693,1,1,46,3,151709,1,1,0,180736,0
6145,530,1,1,22,7,0,2,1,0,104170,0
6146,738,1,1,33,3,122134,2,0,1,27867,0
6147,690,2,0,31,2,137260,2,1,0,55387,0
6148,611,0,1,30,9,88594,1,1,0,196332,0
6149,643,1,0,34,6,0,2,1,1,116046,0
6150,632,2,0,41,8,127205,4,1,0,93874,1
6151,727,1,1,31,10,96997,2,0,0,76614,0
6152,508,0,1,64,2,0,1,1,1,6076,0
6153,550,0,0,31,5,142200,2,1,1,122221,0
6154,754,2,1,39,3,160761,1,1,1,24156,0
6155,759,0,0,26,4,0,2,1,0,135394,0
6156,794,1,0,33,8,0,2,0,0,91340,0
6157,549,0,0,29,3,0,2,1,0,146090,0
6158,671,0,0,31,0,116234,1,1,0,172096,0
6159,756,2,1,26,5,155143,1,0,1,135034,1
6160,632,0,1,21,1,0,2,1,0,84008,0
6161,579,0,0,38,8,0,2,0,0,91763,0
6162,748,0,0,34,5,84009,1,1,1,137001,0
6163,488,2,1,28,7,139246,2,1,0,106799,0
6164,710,2,0,58,7,170113,2,0,1,10494,0
6165,619,1,1,41,8,0,3,1,1,79866,1
6166,773,0,0,64,2,145578,1,0,1,186172,0
6167,657,1,0,75,7,126273,1,0,1,91673,0
6168,579,0,1,26,10,162482,1,1,1,18458,0
6169,542,0,0,29,9,0,1,1,0,8342,0
6170,709,0,1,32,2,87814,1,1,0,138578,0
6171,617,1,0,61,3,113858,1,1,1,38129,0
6172,568,2,0,43,5,87612,4,1,1,107155,1
6173,769,0,1,73,1,0,1,1,1,29792,0
6174,608,2,0,26,1,106648,1,0,1,7063,0
6175,503,1,0,31,4,0,2,1,1,21645,0
6176,608,2,1,38,8,103653,2,1,1,137079,0
6177,731,2,0,37,3,116880,1,0,0,172718,1
6178,850,2,1,40,4,97990,2,0,0,106691,0
6179,591,2,1,34,4,150635,1,1,1,72274,0
6180,579,1,0,37,4,0,2,1,1,32246,0
6181,570,0,0,39,10,129674,2,1,0,80552,0
6182,709,0,1,37,9,0,2,1,0,16733,0
6183,611,0,0,53,3,83568,1,0,0,1235,0
6184,775,1,0,48,4,178144,2,0,0,50168,1
6185,699,2,0,36,6,147137,1,1,1,33687,0
6186,618,0,0,37,5,0,1,0,1,178705,1
6187,704,0,0,36,3,114370,1,0,1,66810,0
6188,835,2,1,47,5,108289,2,1,1,45859,1
6189,714,2,0,39,3,149887,2,1,0,63846,0
6190,581,1,1,43,4,170172,1,0,1,100236,0
6191,592,0,0,27,3,0,2,1,1,19645,0
6192,551,0,0,43,7,0,2,1,0,178393,0
6193,689,2,1,28,2,64808,2,0,0,78591,0
6194,604,0,1,56,0,62732,1,0,1,124954,0
6195,514,0,1,41,7,0,2,1,1,3756,0
6196,698,0,0,29,5,95167,1,1,1,152723,0
6197,581,2,1,54,2,152508,1,1,0,187597,1
6198,573,2,0,31,0,134644,1,1,1,70381,0
6199,449,1,1,33,8,0,2,0,0,156792,0
6200,850,2,1,31,3,51293,1,0,0,35534,0
6201,612,0,0,41,5,0,3,0,0,151256,0
6202,690,1,0,49,8,116622,1,0,1,51011,0
6203,599,1,1,49,2,0,2,1,0,111190,0
6204,498,0,0,33,1,198113,1,1,0,69664,0
6205,497,0,1,29,4,85646,1,0,0,63233,1
6206,802,1,0,51,7,0,1,0,1,40855,0
6207,644,0,0,33,9,141234,1,1,0,95673,0
6208,714,0,0,34,10,0,2,1,1,80234,0
6209,690,0,1,40,9,77641,1,0,0,189051,1
6210,522,1,0,30,3,0,2,1,0,145490,0
6211,502,2,1,40,7,117304,1,0,0,196278,0
6212,730,1,1,62,2,0,2,1,1,162889,0
6213,590,2,0,36,6,92340,2,1,1,174667,0
6214,458,2,0,35,9,146780,2,1,1,3476,0
6215,553,1,0,41,6,144974,1,1,1,19344,0
6216,479,0,0,47,1,0,1,1,0,95270,0
6217,693,0,0,31,2,0,2,1,1,107759,0
6218,707,1,0,43,10,0,2,1,0,118368,0
6219,636,1,0,37,1,115137,1,1,0,52484,0
6220,807,0,0,33,10,101952,2,1,0,178153,0
6221,513,0,1,45,0,164649,3,1,0,49915,1
6222,582,0,0,31,2,0,2,1,1,33747,0
6223,694,0,0,32,0,91956,1,1,1,59961,0
6224,777,0,0,39,8,0,2,1,1,18613,0
6225,598,2,0,32,9,123938,2,1,0,198894,0
6226,762,2,0,46,6,123571,3,0,1,57014,1
6227,588,0,1,34,3,120777,1,1,1,131729,0
6228,663,2,0,42,5,90248,1,1,1,79169,0
6229,777,0,0,36,7,0,1,1,0,106472,0
6230,592,0,0,71,4,0,2,0,1,17013,0
6231,631,2,0,48,1,106396,1,1,1,150661,1
6232,725,2,1,47,1,104887,1,0,0,86622,1
6233,850,0,0,34,2,72079,1,1,1,115767,0
6234,540,0,0,37,6,0,2,1,0,141998,0
6235,674,1,0,36,2,0,2,1,1,182787,0
6236,553,0,0,38,3,99844,1,0,0,187915,0
6237,630,0,1,28,1,0,2,1,1,133267,0
6238,466,0,0,26,3,156815,1,1,1,137476,0
6239,613,0,0,47,6,146034,1,1,1,77146,0
6240,558,0,0,27,1,152283,1,1,0,183271,0
6241,775,2,1,33,1,118897,2,1,1,26362,0
6242,698,2,0,52,8,96781,1,1,1,153373,0
6243,608,2,0,33,1,102772,2,1,0,70705,0
6244,670,1,1,20,4,0,2,1,0,119759,0
6245,591,1,0,39,8,0,2,0,0,42392,0
6246,633,0,0,40,4,150578,1,0,1,34670,1
6247,678,0,1,46,1,0,2,0,0,82106,0
6248,590,0,0,47,3,0,2,1,0,171774,0
6249,705,0,1,48,0,0,2,0,0,149772,0
6250,608,0,0,42,10,163548,1,1,0,38866,0
6251,682,0,1,37,8,148580,1,1,0,35179,0
6252,596,2,0,32,3,96709,2,0,0,41788,0
6253,395,2,1,34,5,106011,1,1,1,17376,1
6254,578,2,0,37,1,135650,1,1,0,199428,0
6255,547,2,0,55,4,111362,3,1,0,16922,1
6256,609,0,0,37,1,39344,1,1,1,178291,1
6257,774,2,0,36,9,130809,1,1,0,152290,0
6258,712,0,1,27,2,133009,1,1,0,126809,0
6259,585,2,1,28,9,135337,2,1,1,40385,0
6260,666,0,1,32,10,112536,2,1,1,34350,0
6261,708,1,1,35,8,122570,1,0,0,199005,0
6262,513,0,0,44,1,63562,2,0,1,52629,1
6263,445,0,0,37,3,0,2,1,1,180012,0
6264,690,2,0,44,9,100368,2,0,0,35342,0
6265,850,0,0,37,6,0,2,1,0,109291,0
6266,537,1,1,33,7,136082,1,1,0,62746,0
6267,705,2,0,48,9,114169,1,0,0,173273,1
6268,670,0,1,45,5,47884,1,1,1,54340,0
6269,652,1,1,36,1,0,2,1,1,19302,0
6270,696,1,0,24,9,0,1,0,0,10883,0
6271,747,0,0,49,6,202904,1,1,1,17298,1
6272,511,0,1,46,1,0,1,1,1,115779,1
6273,743,1,0,43,2,161807,2,0,1,93228,1
6274,532,2,0,52,3,110791,1,1,0,148704,1
6275,642,1,1,33,9,0,2,1,1,150475,0
6276,554,2,1,54,6,108755,1,1,0,40914,1
6277,604,1,1,34,3,0,2,1,0,38587,0
6278,602,0,1,72,3,0,2,1,1,171260,0
6279,757,1,1,55,9,117294,4,1,0,94187,1
6280,491,2,0,26,4,102251,1,1,1,145900,0
6281,850,0,0,31,4,0,2,0,0,152298,0
6282,521,0,0,22,5,0,2,1,1,99828,0
6283,726,0,0,37,2,132057,2,1,0,34743,0
6284,596,0,0,33,8,0,1,1,0,121189,1
6285,850,2,1,35,7,114285,1,0,1,129660,0
6286,637,0,1,41,9,0,2,1,0,145477,0
6287,690,1,0,32,2,76087,1,0,1,151822,0
6288,689,0,0,40,8,160272,1,1,0,49656,0
6289,633,1,0,63,4,114552,1,1,0,73856,1
6290,555,0,1,27,8,102000,1,1,1,116757,0
6291,563,1,0,24,7,0,2,0,0,16319,0
6292,494,0,1,33,1,137853,1,0,1,90273,0
6293,534,0,0,27,9,0,2,1,0,161344,0
6294,696,2,0,42,7,162318,1,1,0,121061,0
6295,535,1,1,50,1,140292,3,0,0,69531,1
6296,600,0,0,34,0,0,2,0,1,3756,0
6297,807,0,1,34,1,0,1,0,0,114448,0
6298,714,0,1,52,2,0,1,0,1,144045,1
6299,590,0,0,24,7,126431,1,1,0,58781,0
6300,614,0,1,41,3,123475,1,1,1,179227,0
6301,766,2,1,45,6,97652,1,1,0,127332,0
6302,557,1,0,42,4,0,2,0,1,86642,0
6303,788,2,1,49,4,137455,1,1,0,184178,1
6304,648,0,1,38,2,0,2,0,1,9551,0
6305,726,2,1,33,7,99046,2,1,1,56053,0
6306,773,0,0,33,9,0,2,1,1,1118,0
6307,583,2,0,27,4,105907,2,1,1,195732,0
6308,565,2,0,52,5,97720,2,1,0,175070,1
6309,705,0,0,25,9,0,2,0,1,112331,0
6310,685,1,0,43,4,97392,2,1,0,43956,0
6311,741,0,0,29,8,0,2,1,1,115994,0
6312,658,2,1,28,9,152812,1,1,0,166682,0
6313,575,0,0,27,3,139301,1,1,0,99843,0
6314,844,0,1,41,10,76319,1,1,1,141175,1
6315,559,1,0,67,9,125919,1,1,0,175910,1
6316,725,0,0,37,6,124348,2,0,1,176984,0
6317,450,0,0,29,7,117199,1,1,1,43480,0
6318,738,2,1,57,9,148384,1,0,0,155047,1
6319,642,2,1,19,3,113905,1,1,1,176137,0
6320,618,1,0,32,5,133476,1,0,1,154843,0
6321,590,0,0,47,0,117879,1,1,1,8214,0
6322,735,0,0,50,2,0,2,0,1,147075,0
6323,550,0,0,34,8,122359,1,0,0,116495,0
6324,729,1,1,28,0,0,2,1,1,31165,1
6325,743,2,0,59,5,108585,1,1,1,192127,1
6326,555,0,0,31,8,145875,1,1,0,137491,0
6327,667,1,1,36,3,121542,2,1,1,186841,0
6328,790,1,1,41,7,109508,1,0,0,86776,0
6329,727,2,0,34,2,146407,1,1,1,72073,0
6330,744,0,1,39,6,0,1,0,0,10662,0
6331,629,2,0,35,8,112330,1,1,1,91001,0
6332,619,0,1,35,4,90413,1,1,1,20555,0
6333,634,0,0,34,8,105302,1,1,1,123164,0
6334,608,1,1,35,6,0,2,1,1,143463,0
6335,507,0,1,35,1,0,2,0,0,92131,0
6336,536,2,1,35,4,121520,1,0,0,77178,0
6337,730,1,1,43,1,103960,1,1,1,193650,0
6338,583,2,0,39,8,102945,1,0,0,52861,0
6339,644,0,1,24,8,92760,1,1,0,35896,0
6340,790,1,0,37,8,0,2,1,1,149418,0
6341,807,2,1,40,1,134590,1,1,1,46253,0
6342,581,0,1,37,10,104255,1,1,0,86609,0
6343,627,1,1,55,6,0,1,0,0,91943,1
6344,850,0,0,41,3,0,2,1,0,128892,0
6345,754,0,1,35,4,0,2,1,0,44830,0
6346,551,2,0,50,1,121399,1,0,1,84508,1
6347,637,2,0,35,8,147127,2,1,1,84760,0
6348,699,1,0,31,8,125927,2,1,0,147661,0
6349,542,0,1,25,7,0,2,0,1,82393,0
6350,640,2,0,48,1,111599,1,0,1,135995,0
6351,553,0,1,27,3,0,2,0,0,159800,0
6352,741,0,0,38,9,0,2,1,0,14379,0
6353,598,0,0,35,8,114212,1,1,1,74322,0
6354,660,1,1,42,5,0,3,1,1,189016,1
6355,618,1,0,41,4,115251,1,0,0,136435,0
6356,647,0,0,43,9,0,2,1,1,78488,0
6357,491,0,1,68,3,107571,1,0,1,113695,0
6358,652,0,1,32,2,0,2,1,0,54628,0
6359,650,2,1,45,9,152367,3,1,0,150835,1
6360,413,2,0,39,1,130969,2,1,1,158891,0
6361,416,2,1,25,0,97738,2,1,1,160523,0
6362,629,1,0,34,8,0,2,1,1,180595,0
6363,678,1,1,40,4,113794,1,1,0,16618,0
6364,527,1,0,28,6,128396,2,1,0,79919,0
6365,743,1,1,48,5,118207,2,0,0,186489,1
6366,683,2,0,73,9,124730,1,1,1,51999,0
6367,536,0,1,41,9,0,1,1,0,121299,0
6368,663,1,0,52,0,136298,1,1,0,144593,1
6369,646,0,1,38,2,0,2,0,0,178752,0
6370,707,0,0,35,2,0,3,1,1,94148,0
6371,602,0,0,34,5,0,2,1,1,77414,0
6372,635,0,1,47,2,125724,2,1,0,63236,0
6373,597,0,0,67,2,0,2,0,1,108645,0
6374,503,0,0,38,1,0,2,1,1,95153,0
6375,524,1,1,64,5,0,1,1,0,136079,1
6376,700,0,0,46,5,95872,1,1,0,98273,1
6377,692,0,0,33,9,0,1,1,0,113505,1
6378,562,0,0,37,2,0,1,0,1,52525,1
6379,679,0,0,37,7,74260,1,1,0,194617,0
6380,603,2,0,35,1,123407,1,1,0,152541,1
6381,720,1,0,33,3,123783,2,1,1,142903,0
6382,797,0,0,24,5,0,2,1,0,182257,0
6383,594,0,0,36,6,153880,1,0,0,135431,0
6384,529,0,1,31,7,0,2,1,1,175697,0
6385,606,2,1,32,1,106301,2,0,1,59061,0
6386,621,1,1,40,7,0,2,0,1,131283,1
6387,513,0,1,43,9,0,2,1,0,152499,0
6388,753,2,0,44,3,138076,1,1,0,15523,1
6389,605,0,1,30,9,135422,1,0,1,186418,0
6390,574,1,1,37,7,0,2,1,0,32262,0
6391,726,0,1,38,5,126875,1,1,0,128052,0
6392,611,1,1,28,3,96381,2,1,0,181419,0
6393,593,2,1,41,4,119703,2,1,1,109783,0
6394,466,2,0,41,2,152102,2,1,0,181879,0
6395,741,2,1,36,0,127675,2,1,0,74260,0
6396,684,2,1,44,2,133776,2,0,1,49865,0
6397,550,1,1,33,9,72788,1,1,1,103608,0
6398,593,1,0,26,9,76226,1,1,0,167564,0
6399,601,2,0,48,9,163630,1,0,1,41816,1
6400,676,1,1,30,5,0,2,0,0,179066,0
6401,556,0,1,46,10,0,2,0,0,109184,0
6402,719,0,0,36,3,155423,1,1,1,199841,0
6403,850,2,0,55,0,98710,1,1,1,83617,1
6404,649,1,1,49,2,0,1,1,0,84863,1
6405,509,1,0,41,7,126683,1,0,1,114775,0
6406,684,0,0,33,4,140700,1,1,0,103557,0
6407,806,2,0,30,8,168078,1,1,0,85028,1
6408,729,1,0,44,4,107726,2,1,0,153064,0
6409,683,0,1,33,9,0,2,1,1,38784,0
6410,689,1,1,63,1,0,2,1,1,186526,0
6411,672,2,1,21,1,35741,1,1,0,28789,0
6412,602,2,1,53,5,98268,1,0,1,45038,1
6413,739,0,1,20,4,133800,1,0,1,150245,0
6414,618,0,1,21,2,125682,1,0,0,57762,0
6415,674,0,1,42,9,0,2,1,0,4292,0
6416,762,0,0,26,6,130428,1,1,0,173365,0
6417,790,1,0,37,6,0,2,1,1,119484,0
6418,754,1,1,27,8,0,2,0,0,121821,0
6419,729,0,0,44,6,0,2,1,0,151733,0
6420,606,2,1,47,0,137138,2,0,1,53784,0
6421,616,0,0,23,8,73112,1,1,1,62733,0
6422,772,0,0,47,9,152347,1,0,1,17671,0
6423,652,1,0,41,8,115144,1,1,0,188905,0
6424,743,0,0,43,5,0,2,0,0,113079,1
6425,793,0,0,39,3,137817,1,0,0,83997,0
6426,743,1,0,45,7,157332,1,1,0,125424,0
6427,746,0,0,37,2,0,2,1,0,143194,0
6428,627,2,1,39,5,124586,1,1,0,93132,1
6429,713,1,0,38,6,116980,2,0,1,76038,0
6430,678,1,1,40,3,128398,1,1,0,168658,0
6431,540,1,0,39,1,0,1,0,1,108419,0
6432,615,2,1,33,3,137657,2,1,1,171657,0
6433,415,1,0,53,5,167259,1,1,1,22357,0
6434,628,0,1,45,8,0,2,1,0,193903,0
6435,700,0,0,26,4,119009,1,1,0,141926,0
6436,623,2,0,33,2,80002,1,1,1,104079,0
6437,623,0,1,37,4,140211,1,1,1,93832,0
6438,679,0,1,44,3,118742,2,1,0,1568,0
6439,632,1,0,37,1,138207,1,1,0,60778,1
6440,790,0,1,47,10,148636,1,0,1,16119,1
6441,514,0,0,45,1,178827,1,1,0,60375,0
6442,491,0,0,33,5,83134,1,1,0,187946,0
6443,753,0,0,92,3,121513,1,0,1,195563,0
6444,693,2,1,37,6,95900,1,1,1,38196,0
6445,679,0,1,30,1,112543,1,1,1,179435,0
6446,529,1,0,34,9,0,1,1,1,93208,0
6447,619,1,1,31,3,141751,1,0,1,61531,0
6448,680,1,1,37,6,124140,2,1,0,92826,0
6449,693,2,0,45,2,116546,2,0,0,23140,1
6450,834,0,1,28,6,0,1,1,0,74287,0
6451,636,1,1,29,6,157576,2,1,1,101102,0
6452,538,1,0,43,5,0,2,1,0,126933,0
6453,566,2,1,44,5,141428,2,0,0,68408,0
6454,597,1,0,35,0,127510,1,1,1,155356,0
6455,711,0,1,29,9,0,2,0,1,3234,0
6456,606,0,0,31,10,0,2,1,0,195209,0
6457,615,1,0,51,6,81818,1,1,1,169149,0
6458,589,0,0,36,1,100895,1,1,1,68075,0
6459,606,2,0,45,5,63832,1,1,1,93707,0
6460,582,0,0,29,4,0,2,0,0,156153,0
6461,710,0,1,36,4,116085,1,1,0,58601,0
6462,467,0,0,57,1,0,2,1,1,114448,0
6463,749,0,0,30,1,0,2,0,1,126551,0
6464,564,2,1,33,2,115761,1,0,1,112350,1
6465,730,1,0,26,6,0,2,1,1,185808,0
6466,678,2,0,32,4,139626,1,1,1,118235,1
6467,540,0,1,31,7,0,1,0,1,183051,1
6468,767,0,1,35,6,115576,1,0,1,27922,0
6469,615,0,1,23,4,0,2,1,0,196476,0
6470,583,2,1,41,5,77647,1,1,0,190429,0
6471,850,0,1,40,5,0,2,1,0,35034,0
6472,651,2,1,34,10,148962,1,1,0,66389,1
6473,798,0,0,22,8,0,2,1,0,107615,0
6474,695,0,0,37,2,0,2,1,1,99692,0
6475,497,2,0,41,5,80542,1,0,0,88729,1
6476,739,0,0,40,4,0,2,0,0,173321,0
6477,549,0,1,34,4,0,2,0,0,139463,0
6478,850,0,0,35,9,102050,1,1,1,3769,0
6479,648,1,0,49,5,0,1,1,0,149946,1
6480,679,0,1,24,6,114948,2,0,1,135768,0
6481,606,2,0,39,8,136000,2,1,0,31708,0
6482,850,0,0,32,4,156001,2,1,1,151677,0
6483,619,2,0,41,3,147974,2,1,0,170518,0
6484,719,1,0,44,2,0,2,1,0,196582,0
6485,640,2,0,26,5,90402,1,1,1,3298,0
6486,710,0,0,40,5,0,2,0,0,162878,0
6487,580,0,0,31,2,0,2,0,1,64014,0
6488,550,0,0,44,9,0,2,1,0,26257,0
6489,841,0,1,31,3,162701,2,1,1,126794,0
6490,760,0,0,34,2,0,2,1,0,164162,0
6491,687,0,1,30,6,0,2,0,0,179206,0
6492,753,2,1,35,5,82453,2,0,0,18254,0
6493,661,0,0,35,9,100107,1,1,0,83949,0
6494,699,0,0,28,7,0,2,1,1,22684,0
6495,617,2,1,39,5,83348,3,1,0,7953,1
6496,595,2,1,44,4,96553,2,1,0,143952,1
6497,669,0,0,50,9,201009,1,1,0,158032,1
6498,613,0,1,27,5,125167,1,1,0,199104,0
6499,782,0,0,32,9,0,1,1,1,87566,0
6500,582,0,1,43,5,153313,1,0,0,170563,0
6501,679,0,0,30,9,0,2,1,0,157871,0
6502,611,0,1,40,2,125879,1,1,0,93203,0
6503,455,2,1,37,6,170057,1,0,1,54398,0
6504,621,0,0,32,1,0,2,1,1,168779,0
6505,596,2,0,48,2,131326,1,0,0,1140,1
6506,585,1,1,56,1,128472,1,1,0,186476,1
6507,742,0,0,32,6,160485,1,1,0,29023,0
6508,850,2,0,42,6,84445,3,0,1,60021,1
6509,738,2,1,40,1,115409,2,0,0,180456,0
6510,619,1,0,46,8,62400,1,1,1,132498,1
6511,628,0,1,50,4,143054,1,0,1,109608,1
6512,487,0,0,24,7,133628,2,1,1,98570,0
6513,513,1,1,41,9,107135,2,1,1,160546,0
6514,563,1,0,26,7,0,2,0,0,6139,0
6515,803,0,1,65,2,151659,2,0,1,6930,0
6516,607,1,1,32,7,0,3,0,1,10674,0
6517,628,2,1,51,9,155903,2,1,1,71159,0
6518,521,1,1,49,4,82940,2,0,0,62413,1
6519,669,2,1,50,4,112650,1,0,0,166386,1
6520,686,0,1,41,10,0,1,1,0,133086,0
6521,700,2,0,35,4,95853,2,1,0,192933,0
6522,663,0,1,42,1,82228,2,1,0,71359,0
6523,671,1,1,31,4,0,2,0,1,79270,0
6524,651,2,1,35,1,163700,3,1,1,29583,1
6525,728,0,0,34,4,106328,1,1,0,88680,0
6526,574,0,1,34,7,152992,1,1,1,134691,0
6527,464,0,0,38,3,116439,1,1,0,75574,0
6528,604,1,0,27,9,101352,1,0,0,30252,0
6529,836,1,1,37,10,0,2,1,0,111324,0
6530,511,2,1,75,9,105609,1,0,1,105425,0
6531,518,0,1,45,8,0,2,1,1,36193,0
6532,756,0,0,67,4,0,3,1,1,93081,0
6533,489,0,1,47,8,103894,2,1,1,107625,0
6534,622,1,0,27,9,139834,1,1,1,152733,0
6535,652,0,1,36,6,112518,2,0,1,110421,0
6536,625,0,1,37,7,115895,1,1,0,48486,0
6537,521,1,1,39,3,146408,1,0,0,72993,0
6538,546,0,0,34,4,165363,2,1,1,25744,1
6539,697,0,1,45,1,0,2,1,0,46807,1
6540,571,2,0,33,3,71843,1,1,0,26772,0
6541,748,1,0,35,5,105492,1,1,1,150057,0
6542,591,0,0,35,7,183027,1,1,1,56028,0
6543,814,2,0,29,1,131968,2,1,1,147693,0
6544,709,0,1,45,3,104118,1,0,1,174032,0
6545,433,1,0,27,2,0,2,1,1,153698,0
6546,781,0,0,20,0,125023,2,1,1,108301,0
6547,656,0,1,30,4,74323,1,1,1,22929,0
6548,683,0,0,38,7,109346,2,1,0,102665,0
6549,620,0,0,32,6,0,2,1,0,56139,0
6550,637,2,1,39,3,109698,1,1,1,88391,1
6551,525,1,1,30,5,0,2,0,1,149195,0
6552,793,2,1,34,5,127758,1,1,0,143357,0
6553,638,2,0,50,1,102645,1,1,0,168359,1
6554,520,0,0,31,4,93249,1,1,0,77335,0
6555,641,0,0,35,5,0,2,1,0,93148,0
6556,840,2,1,51,1,87779,1,0,1,36687,1
6557,504,1,0,40,5,0,2,0,0,146703,0
6558,686,0,0,38,0,138131,1,0,1,115927,0
6559,533,2,0,38,4,70362,2,1,1,104189,0
6560,577,0,1,32,1,0,2,1,0,9902,0
6561,445,2,1,48,7,168286,1,1,0,16645,1
6562,720,0,0,44,3,86102,1,1,0,180134,1
6563,643,2,0,25,4,115142,1,1,1,148098,0
6564,652,2,1,47,0,126597,2,1,1,38798,1
6565,663,0,1,33,2,0,2,1,0,153295,0
6566,525,2,1,30,0,157989,2,1,1,100687,0
6567,662,1,1,54,1,187997,1,0,0,111442,1
6568,724,2,0,54,8,172192,1,1,1,136902,0
6569,581,2,0,38,1,133105,1,1,0,105732,1
6570,685,1,0,38,4,0,2,1,1,35884,0
6571,595,0,0,46,10,0,1,1,0,73489,1
6572,588,0,1,21,8,0,2,1,1,110114,0
6573,647,2,0,35,3,192407,1,1,1,40145,0
6574,785,2,1,38,9,107199,1,0,0,146398,0
6575,794,2,1,55,6,115796,1,1,0,160526,1
6576,823,0,0,37,5,164858,1,1,1,173516,0
6577,687,2,0,38,4,117633,1,0,1,88396,0
6578,850,0,1,28,9,0,2,1,0,185821,0
6579,496,0,1,36,7,0,2,0,0,108098,0
6580,527,2,1,30,6,126663,1,1,1,162267,0
6581,576,2,1,71,6,140273,1,1,1,193135,1
6582,525,1,1,60,7,0,2,0,1,168034,0
